price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,sqft_above,sqft_basement,yr_built,yr_renovated,street,city,statezip,Quality,id
209950.0,3,2,1380,11130,1,0,0,3,1380,750,1960,2012,274,12, 98003,52,300
226500.0,3,2,1640,10762,1,0,0,3,1130,510,1988,2000,2,23, 98042,12,301
380000.0,5,2,3000,6000,1,0,0,5,1500,1500,1958,2001,275,1, 98178,43,302
409500.0,4,3,2140,13000,1,0,0,3,1320,820,1968,1997,276,25, 98028,29,303
690000.0,3,2,1760,6428,1,0,0,4,980,780,1942,1982,277,1, 98199,40,304
405000.0,3,2,1660,8307,1,0,0,4,1660,750,1961,2001,278,0, 98133,40,305
375000.0,3,2,1830,13042,2,0,0,3,1830,750,1990,2009,279,5, 98038,19,306
794154.0,4,2,2210,8556,1,0,1,4,1210,1000,1954,1979,280,1, 98199,25,307
185000.0,4,1,1490,6600,1,0,0,3,1490,750,1969,2010,281,22, 98168,41,308
245000.0,3,2,1260,1270,2,0,0,3,1040,220,2005,2001,282,1, 98133,-4,309
1532500.0,5,4,4270,8076,2,0,0,3,3400,870,2007,2001,283,13, 98033,-6,310
1040000.0,4,4,3900,8391,2,0,0,3,3900,750,2006,2001,284,13, 98033,-5,311
425000.0,2,2,1150,1027,3,0,0,3,1150,750,2008,2001,285,1, 98103,-7,312
495000.0,4,3,2656,21195,2,0,0,3,2656,750,2014,2001,286,9, 98001,-13,313
365000.0,5,3,2410,5003,1,0,0,3,1410,1000,2008,2001,287,1, 98118,-7,314
417250.0,3,2,1606,1452,3,0,0,3,1606,750,2009,2001,288,1, 98125,-8,315
339950.0,2,1,820,681,3,0,0,3,820,750,2006,2001,289,1, 98103,-5,316
615000.0,2,1,1540,6872,1,0,0,4,820,720,1946,1989,290,1, 98119,43,317
403000.0,3,3,2090,8354,2,0,0,3,2090,750,2012,1912,291,21, 98019,-100,318
980000.0,5,2,3160,11470,1,0,0,4,1780,1380,1971,2001,292,27, 98040,30,319
258000.0,4,2,1730,8320,1,0,0,3,1230,500,1977,2004,293,12, 98023,27,320
533000.0,3,1,1670,4080,1,0,0,3,1170,500,1967,2011,294,1, 98115,44,321
537500.0,4,2,2550,4630,2,0,0,3,2550,750,2005,2001,295,8, 98075,-4,322
830000.0,5,3,3040,9601,1,0,0,5,1970,1070,1968,2001,2,27, 98040,33,323
712000.0,3,1,1250,4620,1,0,0,4,1150,100,1900,1971,296,1, 98103,71,324
262000.0,4,2,2020,6236,2,0,0,3,2020,750,2002,2001,297,31, 98001,-1,325
753888.0,4,2,2660,5500,2,0,2,3,2660,750,2003,2001,298,14, 98029,-2,326
134000.0,2,2,980,5000,2,0,0,3,980,750,1922,2003,299,32, 98288,81,327
402000.0,3,2,1960,8000,1,0,0,4,1290,670,1977,2001,300,13, 98034,24,328
205000.0,2,1,720,5040,1,0,0,3,720,750,1955,2005,301,1, 98106,50,329
553650.0,2,2,1360,1349,2,0,0,3,1050,310,1997,2001,232,1, 98112,4,330
559950.0,2,2,1870,4950,1,0,0,3,1870,750,2006,2001,302,4, 98053,-5,331
260000.0,4,2,2130,8800,1,0,0,3,1100,1030,1962,2003,303,2, 98032,41,332
270000.0,4,2,1810,6509,2,0,0,3,1810,750,1994,2001,304,2, 98042,7,333
295000.0,2,2,2200,89298,1,0,0,3,1100,1100,1973,2013,2,14, 98027,40,334
719000.0,3,2,1690,4500,1,0,1,4,1690,750,1928,2001,305,1, 98116,73,335
266000.0,3,2,1940,8547,1,0,0,3,1460,480,1989,2001,306,2, 98030,12,336
325900.0,4,2,2320,6270,2,0,0,3,2320,750,2004,2003,307,2, 98042,-1,337
647500.0,4,2,2060,26036,1,0,0,4,1160,900,1947,1988,308,16, 98166,41,338
1039000.0,4,1,3410,5000,2,0,0,5,2190,1220,1910,2001,309,1, 98144,91,339
569000.0,4,2,2250,41688,2,0,0,3,2250,750,1980,2001,310,4, 98053,21,340
246000.0,3,2,1390,7399,1,0,0,4,1390,750,1975,2001,311,2, 98031,26,341
515000.0,2,1,1060,4960,1,0,0,3,1060,750,1926,2003,312,1, 98103,77,342
207000.0,3,1,1490,8995,1,0,0,4,1490,750,1954,1979,313,1, 98168,25,343
780000.0,4,2,2480,9195,1,0,0,3,1390,1090,1950,2005,314,3, 98004,55,344
489990.0,5,2,2440,20828,1,0,0,4,2440,750,1975,2001,315,2, 98042,26,345
335000.0,3,2,2240,87625,1,0,0,2,1480,760,1980,2001,316,9, 98092,21,346
295000.0,3,2,1920,7229,2,0,0,3,1920,750,1993,2001,317,12, 98003,8,347
385000.0,3,2,1890,9920,1,0,0,3,1230,660,1944,2001,318,1, 98125,57,348
350000.0,4,2,2250,13515,1,0,0,4,2150,100,1940,2001,319,2, 98030,61,349
235000.0,2,1,1270,3008,1,0,0,4,650,620,1923,2001,320,1, 98118,78,350
358000.0,2,2,960,1808,2,0,0,3,960,750,1993,2001,321,1, 98122,8,351
716500.0,4,2,3290,6465,2,0,0,3,3290,750,2002,2001,322,8, 98075,-1,352
228000.0,4,2,2000,6120,1,0,0,3,1100,900,1965,1993,323,1, 98178,28,353
405000.0,2,1,1020,8155,1,0,0,4,1020,750,1948,2001,324,1, 98177,53,354
538000.0,4,2,1840,9600,1,0,0,3,1220,620,1967,2011,325,4, 98052,44,355
530000.0,3,2,1980,6760,1,0,0,4,1980,750,1973,2001,326,3, 98008,28,356
1750000.0,6,3,3510,5760,2,0,0,4,3510,750,1906,1990,327,1, 98112,84,357
636000.0,2,2,1230,3600,1,0,0,5,1230,750,1925,2001,328,1, 98119,76,358
535000.0,4,2,2280,65836,2,0,0,3,2280,750,2004,2003,329,15, 98077,-1,359
1500000.0,3,2,2430,12757,1,0,2,4,1340,1090,1952,2001,330,3, 98004,49,360
868500.0,3,2,2920,3942,3,0,0,3,2920,750,2008,2001,331,18, 98056,-7,361
530000.0,4,3,2280,2850,1,0,0,4,1540,740,1930,2001,332,1, 98115,71,362
450000.0,3,2,1510,43560,1,0,0,3,1510,750,1954,2005,333,15, 98077,51,363
230000.0,3,2,950,6000,1,0,0,3,790,160,1939,1969,334,1, 98108,30,364
229000.0,3,2,1190,3000,2,0,0,3,1190,750,2002,2001,335,33, 98178,-1,365
437000.0,3,2,1310,9282,1,0,0,4,1310,750,1976,1992,336,4, 98052,16,366
1307000.0,5,3,2800,3200,1,0,0,5,1910,890,1932,2002,337,1, 98109,70,367
595000.0,3,2,1750,3354,2,0,0,4,1750,750,1991,2001,338,13, 98033,10,368
660000.0,3,2,1320,5750,1,0,0,5,1320,750,1918,2001,339,1, 98116,83,369
347500.0,4,2,2460,7350,2,0,0,3,2460,750,1989,2001,340,12, 98023,12,370
297950.0,3,2,1240,10800,1,0,0,3,1240,750,1967,2010,341,18, 98058,43,371
245000.0,3,2,1260,7964,1,0,0,4,1260,750,1955,2009,342,10, 98148,54,372
543200.0,6,2,2820,15600,1,0,2,5,1970,850,1940,2001,343,22, 98166,61,373
1250000.0,4,3,3820,24166,2,0,1,4,3310,510,1990,2001,344,27, 98040,11,374
413450.0,3,2,1540,1614,3,0,0,3,1470,70,2008,2001,2,1, 98103,-7,375
330000.0,2,2,1550,435600,1,0,0,2,1550,750,1972,2001,345,20, 98065,29,376
424500.0,3,2,1460,7700,1,0,0,3,1460,750,1979,2014,346,4, 98052,35,377
230000.0,3,1,1390,16000,1,0,0,4,1390,750,1960,2001,347,31, 98001,41,378
930000.0,3,3,2640,4080,2,0,0,3,1840,800,1912,2000,348,1, 98105,88,379
349000.0,3,2,1590,9620,1,0,0,3,1590,750,1988,2000,100,18, 98059,12,380
835000.0,4,2,1910,6960,1,0,0,5,1910,750,1941,2001,349,1, 98103,60,381
988500.0,3,3,2015,16807,2,1,4,3,2015,750,2007,2001,2,22, 98166,-6,382
500000.0,3,2,1410,1197,3,0,0,3,1410,750,2012,1912,350,1, 98103,-100,383
499000.0,2,2,1110,957,2,0,0,3,930,180,2005,2001,351,1, 98119,-4,384
321950.0,2,1,860,1277,2,0,0,3,860,750,2007,2001,352,1, 98144,-6,385
494000.0,3,2,2310,4729,2,0,0,3,2310,750,2011,2001,353,25, 98028,-10,386
441750.0,2,2,1020,1060,3,0,0,3,1020,750,2008,2001,354,1, 98103,-7,387
438000.0,2,1,980,1179,2,0,0,3,980,750,2010,2001,355,1, 98119,-9,388
985000.0,4,2,4230,37769,2,0,0,3,4230,750,1989,2001,356,15, 98077,12,389
352000.0,3,2,1640,11050,1,0,0,4,1640,750,1972,2001,2,18, 98059,29,390
839900.0,4,4,3810,13592,1,0,1,3,2560,1250,2013,1923,357,18, 98056,-90,391
765000.0,4,3,2790,10819,2,0,0,3,2790,750,1996,2001,358,14, 98027,5,392
460000.0,4,2,1750,5500,1,0,0,5,1050,700,1926,2001,359,1, 98117,75,393
224500.0,4,1,1430,8355,1,0,0,4,1430,750,1983,2001,360,9, 98092,18,394
254000.0,3,2,1850,4597,2,0,0,3,1850,750,2003,2001,361,23, 98042,-2,395
255000.0,2,1,960,28717,1,0,0,4,960,750,1984,2001,2,34, 98070,17,396
610000.0,3,3,2480,45302,1,0,0,4,1620,860,1976,1992,362,15, 98077,16,397
920000.0,4,3,3750,11025,2,0,0,3,3750,750,1976,2001,363,8, 98074,25,398
402500.0,4,2,2600,11951,2,0,0,3,2600,750,1988,2000,364,12, 98023,12,399
280950.0,3,2,1390,8700,1,0,3,4,840,550,1912,1989,2,18, 98057,77,400
604000.0,4,2,2260,7753,2,0,0,3,2260,750,1989,2001,365,14, 98029,12,401
565000.0,4,2,2470,7447,2,0,0,3,2470,750,1984,2001,366,7, 98155,17,402
255000.0,2,1,810,7980,1,0,0,1,810,750,1928,2001,367,1, 98146,73,403
445000.0,4,2,1650,6000,1,0,0,5,1000,650,1959,2001,368,1, 98144,42,404
2400000.0,3,2,3000,11665,1,1,4,3,3000,750,2001,2001,2,8, 98075,0,405
195000.0,2,1,720,18000,1,0,0,3,720,750,1950,2005,369,1, 98178,55,406
275000.0,3,2,1390,48257,1,0,0,3,1390,750,1922,2013,2,17, 98024,91,407
387000.0,3,2,1445,1606,2,0,0,3,1300,145,2003,2001,2,14, 98027,-2,408
490000.0,2,1,1840,3300,1,0,0,4,1130,710,1910,2001,370,1, 98107,91,409
505000.0,3,2,2100,5824,2,0,2,3,2100,750,1999,2001,371,20, 98065,2,410
303500.0,3,2,1060,10464,1,0,0,4,1060,750,1973,2001,372,13, 98034,28,411
270000.0,3,2,1500,6337,1,0,0,5,1500,750,1953,2001,373,1, 98125,48,412
323000.0,4,3,1970,7213,1,0,0,3,1170,800,1977,2004,374,18, 98058,27,413
382000.0,3,3,1410,1253,3,0,0,3,1410,750,2005,2001,375,1, 98103,-4,414
1370000.0,4,3,3720,9450,1,0,4,5,1960,1760,1962,2001,65,3, 98006,39,415
280000.0,4,2,2190,14439,1,0,0,4,1180,1010,1977,2001,376,9, 98001,24,416
260000.0,3,2,1920,8075,1,0,0,4,1510,410,1969,2001,377,12, 98023,32,417
201500.0,3,1,1160,8320,1,0,0,4,1160,750,1959,2001,303,2, 98032,42,418
1157200.0,4,4,5860,52889,2,0,0,4,4910,950,1996,2001,378,15, 98072,5,419
536500.0,4,2,2000,4000,1,0,0,5,1450,550,1926,2001,379,1, 98126,75,420
248000.0,4,3,2163,5883,2,0,0,3,2163,750,2006,2001,380,31, 98001,-5,421
532000.0,5,3,3480,57499,1,0,0,4,2340,1140,1976,1992,381,14, 98027,16,422
580000.0,4,2,2840,6268,2,0,0,3,2840,750,1998,2006,382,25, 98028,8,423
463000.0,2,1,1150,4400,1,0,0,4,1150,750,1905,2001,383,1, 98112,96,424
742500.0,4,3,3100,3773,2,0,0,3,2000,1100,1919,1996,384,1, 98122,77,425
260000.0,3,2,1420,14850,1,0,0,4,1020,400,1963,2001,385,2, 98032,38,426
590000.0,4,2,2430,32496,1,0,0,3,2430,750,1993,2001,386,15, 98077,8,427
312000.0,4,2,1930,7452,1,0,0,3,1430,500,1984,2001,387,2, 98031,17,428
566000.0,3,2,1660,10140,1,0,0,4,1370,290,1980,2001,388,4, 98052,21,429
511555.0,3,2,1400,7293,1,0,0,4,1400,750,1963,2001,389,3, 98008,38,430
583000.0,4,2,2660,4000,2,0,0,3,2660,750,2001,2001,390,4, 98053,0,431
290000.0,4,2,2000,13300,1,0,0,4,1200,800,1968,2001,391,9, 98001,33,432
311100.0,4,2,2130,8078,1,0,0,4,1380,750,1977,2001,392,18, 98055,24,433
325000.0,3,2,1352,1694,3,0,0,3,1352,750,2007,2001,393,1, 98125,-6,434
491300.0,3,2,1750,11340,1,0,1,4,1300,450,1987,2001,2,8, 98074,14,435
315000.0,5,2,2320,8100,1,0,0,4,1160,1160,1956,2001,394,22, 98166,45,436
360000.0,2,1,1420,81892,1,0,0,3,1180,240,1956,2001,2,18, 98055,45,437
330000.0,4,2,1940,3784,2,0,0,3,1940,750,2003,2001,395,18, 98058,-2,438
481450.0,3,2,1410,4800,1,0,0,3,1410,750,1940,1996,396,1, 98117,56,439
234950.0,3,1,1360,9948,1,0,0,3,1360,750,1977,2004,397,28, 98010,27,440
251000.0,3,2,1220,7250,1,0,0,3,1220,750,1962,2003,398,6, 98045,41,441
782000.0,4,2,2830,20345,2,0,0,3,1980,850,1979,2014,399,3, 98004,35,442
833000.0,4,3,3780,10308,2,0,0,3,3780,750,1999,2001,400,8, 98075,2,443
542500.0,4,2,2330,14289,2,0,0,4,2330,750,1978,2000,2,3, 98007,22,444
851000.0,3,2,3560,107290,2,0,0,3,3560,750,1987,2000,2,4, 98053,13,445
325000.0,4,2,1470,70800,1,0,0,3,1470,750,1976,2001,401,29, 98051,25,446
415000.0,4,2,3060,48787,2,0,0,3,3060,750,1992,2001,2,29, 98051,9,447
252500.0,3,1,1030,6127,1,0,0,3,880,150,1947,2012,402,1, 98125,65,448
465000.0,4,2,1930,9653,1,0,0,4,1930,750,1968,2001,403,12, 98023,33,449
336900.0,3,2,1780,120661,1,0,0,4,1780,750,1979,2001,404,21, 98019,22,450
225000.0,3,2,2000,9202,2,0,0,4,2000,750,1992,2001,405,5, 98038,9,451
270000.0,3,2,1690,9583,1,0,0,4,1690,750,1969,2001,2,18, 98059,32,452
1702500.0,5,4,5190,23716,2,0,2,3,3390,1800,1987,2000,406,27, 98040,13,453
536000.0,3,2,1300,5413,1,0,0,3,1300,750,1925,1992,407,1, 98115,67,454
585000.0,4,3,2400,29252,2,0,0,4,2400,750,1982,2011,408,15, 98072,29,455
445000.0,2,2,1150,6634,1,0,0,3,860,290,1940,1996,409,1, 98115,56,456
320000.0,4,2,2310,7490,2,0,0,3,2310,750,1980,2001,410,18, 98055,21,457
769900.0,4,4,2730,3047,2,0,0,3,2400,330,2006,2001,411,1, 98116,-5,458
557000.0,4,2,2840,4500,2,0,0,3,2840,750,2012,1912,412,25, 98028,-100,459
212000.0,2,2,1020,1525,2,0,0,3,1020,750,2004,2003,413,1, 98133,-1,460
376000.0,3,2,1340,1384,3,0,0,3,1340,750,2008,2001,2,1, 98103,-7,461
800000.0,4,3,3540,159430,2,0,0,3,3540,750,2007,2001,414,19, 98014,-6,462
2238888.0,5,6,7270,130017,2,0,0,3,6420,850,2010,2001,415,14, 98029,-9,463
324000.0,3,2,998,904,2,0,0,3,798,200,2007,2001,416,1, 98117,-6,464
549900.0,5,3,3060,7015,1,0,0,5,1600,1460,1979,2001,417,1, 98146,22,465
320000.0,3,2,2130,6969,2,0,0,3,2130,750,2003,2001,2,5, 98038,-2,466
875000.0,4,2,2520,6000,1,0,0,3,1400,1120,1921,2007,418,1, 98103,86,467
265000.0,4,1,1940,9533,1,0,0,3,1080,860,1962,2003,419,2, 98031,41,468
394950.0,3,2,1350,1250,3,0,0,3,1270,80,2006,2001,420,1, 98136,-5,469
842500.0,4,2,2160,5298,2,0,0,4,2160,750,1902,2001,421,1, 98122,99,470
368000.0,3,2,1370,1350,2,0,0,3,1010,360,2007,2001,422,1, 98136,-6,471
1225000.0,4,4,5420,101930,1,0,0,3,3890,1530,2001,2001,423,4, 98053,0,472
885000.0,4,2,2830,5000,2,0,0,3,2830,750,1995,2001,87,1, 98105,6,473
453246.0,3,2,2010,2287,2,0,0,3,1390,620,2014,2001,424,14, 98029,-13,474
927000.0,4,3,3300,12090,2,0,0,3,3300,750,1953,2001,425,30, 98004,48,475
490000.0,2,2,1230,1391,2,0,0,3,870,360,2004,2003,426,1, 98112,-1,476
341000.0,3,2,1720,7119,1,0,0,4,1720,750,1952,2001,427,0, 98155,49,477
235000.0,1,1,810,2451,1,0,0,5,810,750,1941,2001,428,1, 98126,60,478
1200000.0,3,2,1560,8078,1,1,4,4,1560,750,1928,2001,429,27, 98040,73,479
560000.0,3,2,2560,216777,1,0,0,3,2560,750,1986,2001,430,9, 98092,15,480
900000.0,4,3,4700,38412,2,0,0,3,3420,1280,1978,2001,431,3, 98005,23,481
255000.0,2,1,1220,2500,1,0,0,3,770,450,1910,2006,432,1, 98126,96,482
1575000.0,5,3,3650,20150,1,0,0,4,2360,1290,1975,2001,433,3, 98004,26,483
876650.0,3,3,2170,12508,1,0,0,5,1650,520,1928,1970,2,27, 98040,42,484
540000.0,4,2,2540,228254,1,0,0,3,1450,1090,1990,2009,434,21, 98019,19,485
350000.0,2,1,910,4500,1,0,0,4,910,750,1906,1990,435,1, 98118,84,486
750000.0,4,2,2980,4930,2,0,0,3,2890,90,2000,2001,436,3, 98006,1,487
582000.0,4,2,2120,4650,1,0,1,3,1190,930,1951,1994,437,1, 98117,43,488
1315000.0,4,4,3460,3997,2,0,0,3,2560,900,2004,2003,438,1, 98103,-1,489
372500.0,5,3,2480,10090,1,0,0,3,1300,1180,2004,2003,439,1, 98178,-1,490
410000.0,3,2,2200,16921,2,0,0,3,2200,750,1987,2000,440,5, 98038,13,491
360000.0,4,2,1730,5500,1,0,0,5,1010,720,1943,2001,441,1, 98106,58,492
1015000.0,3,2,2920,34527,1,0,4,4,1800,1120,1954,1983,442,1, 98116,29,493
225000.0,3,1,990,8012,1,0,0,4,990,750,1966,2001,443,18, 98058,35,494
647000.0,4,2,3040,6887,2,0,0,3,3040,750,1999,2001,444,8, 98074,2,495
950000.0,5,3,4530,258746,1,0,0,4,3200,1330,2003,2001,445,15, 98077,-2,496
185000.0,3,2,1370,8470,1,0,0,4,1370,750,1961,2001,446,9, 98092,40,497
335000.0,3,2,1940,4927,2,0,0,3,1940,750,2004,2003,447,18, 98058,-1,498
210000.0,3,2,1040,2643,2,0,0,3,720,320,2004,2003,448,1, 98118,-1,499
522000.0,4,2,1800,8623,1,0,0,4,1360,440,1980,2001,449,13, 98033,21,500
770000.0,3,2,1720,5000,1,0,0,3,1720,750,1954,2014,384,1, 98122,60,501
499950.0,3,1,980,6380,1,0,0,3,760,220,1941,1994,450,1, 98115,53,502
751000.0,4,2,3110,6142,2,0,0,3,3110,750,2004,2003,2,4, 98052,-1,503
330000.0,5,3,2100,7715,1,0,0,3,1250,850,2013,1923,2,22, 98168,-90,504
465000.0,3,2,2020,11358,1,0,0,4,1190,830,1956,2001,451,13, 98033,45,505
850000.0,4,2,2350,11914,1,0,0,4,2350,750,1961,2001,452,27, 98040,40,506
947500.0,4,2,3290,12329,1,0,0,4,3290,750,1968,2001,453,27, 98040,33,507
302000.0,5,2,2180,7813,2,0,0,3,2180,750,1986,2001,454,5, 98038,15,508
500000.0,2,2,1290,1334,3,0,0,3,1290,750,2007,2001,455,1, 98107,-6,509
201000.0,3,1,1460,9750,1,0,0,4,1460,750,1969,2001,456,2, 98042,32,510
265000.0,2,1,1290,2828,2,0,0,3,1290,750,2008,2001,457,4, 98053,-7,511
870300.0,4,2,2350,3150,1,0,0,4,1690,660,1910,2001,458,1, 98103,91,512
339000.0,3,1,1080,8100,1,0,0,4,1080,750,1955,2009,459,0, 98155,54,513
690000.0,4,2,2670,13463,2,0,0,4,2670,750,1989,2001,460,14, 98029,12,514
788000.0,4,3,3680,5759,2,0,0,3,2840,840,2003,2001,461,14, 98027,-2,515
315275.0,3,2,1440,8040,1,0,0,3,960,480,1951,1994,462,1, 98125,43,516
505000.0,4,2,1940,4800,1,0,0,5,1030,910,1922,1956,463,1, 98122,34,517
368000.0,3,1,1280,9898,1,0,0,3,1280,750,1968,1997,464,15, 98072,29,518
947500.0,3,3,2980,27144,1,1,2,5,2180,800,1917,2001,2,22, 98166,84,519
156000.0,3,1,970,8580,1,0,0,3,970,750,1959,1989,465,12, 98003,30,520
610000.0,4,3,2110,5000,1,0,2,4,1640,470,1930,2001,466,1, 98136,71,521
420000.0,2,2,1480,1369,3,0,0,3,1480,750,2009,2001,467,4, 98052,-8,522
192000.0,2,1,700,10540,1,0,0,3,700,750,1953,2001,468,16, 98166,48,523
910000.0,3,2,2700,6120,1,0,0,4,1350,1350,1962,2001,468,1, 98115,39,524
1300000.0,4,3,2330,9687,2,0,3,3,2330,750,1918,2001,469,1, 98112,83,525
1346400.0,5,2,3380,20021,1,0,0,4,1690,1690,1963,2001,470,30, 98004,38,526
840000.0,4,3,2600,2750,1,0,0,3,1620,980,1936,2001,471,1, 98109,65,527
300000.0,2,2,1360,8100,1,0,0,3,860,500,1975,2001,472,1, 98177,26,528
505000.0,4,2,2780,6369,1,0,0,3,1590,1190,1978,2001,473,13, 98034,23,529
110000.0,3,1,1250,53143,1,0,0,5,1250,750,1945,2001,2,5, 98038,56,530
746000.0,3,2,2620,8950,2,0,0,3,2620,750,1992,2001,474,3, 98006,9,531
211000.0,3,2,1350,7620,1,0,0,5,1350,750,1941,2001,475,22, 98166,60,532
675000.0,4,3,2400,3340,1,0,0,4,1200,1200,1964,2001,476,1, 98107,37,533
734200.0,4,2,2760,5000,1,0,0,5,1680,1080,1928,1970,477,1, 98107,42,534
1225000.0,4,2,3070,16028,1,0,3,3,1870,1200,1976,2001,478,27, 98040,25,535
615000.0,2,2,2040,28593,1,1,3,4,2040,750,1919,1990,479,34, 98070,71,536
630000.0,4,2,1770,6000,2,0,0,5,1770,750,1911,1981,480,1, 98199,70,537
1264000.0,4,4,3490,9170,2,0,0,3,3490,750,2012,1912,481,3, 98004,-100,538
301500.0,2,2,830,1333,2,0,0,3,830,750,2005,2001,184,1, 98136,-4,539
369000.0,2,2,980,895,2,0,0,3,670,310,2009,2001,482,1, 98116,-8,540
635000.0,3,2,1570,1433,3,0,0,3,1570,750,2010,2001,483,1, 98103,-9,541
1033888.0,4,3,3270,5187,2,0,0,3,3110,160,2014,2001,484,4, 98052,-13,542
383000.0,4,2,2160,6223,2,0,0,3,2160,750,2010,2001,2,5, 98038,-9,543
1050000.0,4,4,3280,11000,2,0,0,3,2320,960,2008,2001,485,13, 98033,-7,544
455000.0,4,2,3360,7685,2,0,0,3,3360,750,2001,2001,486,18, 98058,0,545
819900.0,5,3,3150,7119,2,0,0,3,3150,750,2013,1923,2,4, 98052,-90,546
625000.0,3,4,1810,1846,2,0,0,4,1440,370,2009,2001,2,1, 98122,-8,547
651000.0,4,2,2740,7140,2,0,0,3,2740,750,1993,2001,487,8, 98074,8,548
480000.0,5,5,3830,35000,1,0,0,3,2130,1700,1976,2001,488,15, 98077,25,549
757000.0,3,3,3190,5283,2,0,0,3,3190,750,2007,2001,489,14, 98029,-6,550
460000.0,3,2,2350,10450,1,0,0,3,1390,960,1977,2004,490,25, 98028,27,551
267345.0,4,2,2510,8165,1,0,0,4,1610,900,1972,2001,491,12, 98023,29,552
530000.0,2,2,1680,4950,1,0,0,3,1680,750,2006,2001,492,4, 98053,-5,553
449500.0,3,2,1770,6610,1,0,0,4,960,810,1954,1979,493,0, 98133,25,554
289000.0,3,1,1090,7315,1,0,0,5,1090,750,1981,2001,494,18, 98056,20,555
373000.0,5,2,3001,5710,2,0,0,3,3001,750,2006,2001,495,2, 98030,-5,556
525000.0,5,3,2450,4591,2,0,0,3,2450,750,1994,2001,496,1, 98117,7,557
777000.0,3,3,3610,59677,2,0,0,3,2440,1170,2003,2001,497,14, 98027,-2,558
550000.0,4,2,2250,7500,1,0,0,5,1200,1050,1956,2001,498,3, 98005,45,559
523000.0,3,2,1240,7735,1,0,0,4,1240,750,1957,2001,499,3, 98008,44,560
628000.0,4,2,2260,6000,1,0,0,3,1430,830,1958,2004,500,1, 98115,46,561
581000.0,4,2,2090,8164,1,0,0,4,1070,1020,1963,2001,501,4, 98052,38,562
245000.0,5,2,2020,7902,1,0,0,3,1220,800,1962,2003,502,1, 98168,41,563
415000.0,3,2,1960,5000,1,0,0,5,980,980,1911,1984,503,1, 98108,73,564
1895000.0,5,2,3120,16672,2,0,0,4,3120,750,1969,2001,504,35, 98004,32,565
225000.0,3,2,1250,7500,1,0,0,3,1250,750,1967,2011,505,2, 98030,44,566
287000.0,3,2,1490,9600,1,0,0,4,1170,320,1987,2001,506,21, 98019,14,567
799200.0,6,3,2890,2370,2,0,0,3,2290,600,1906,2014,507,1, 98102,108,568
239950.0,3,1,1900,33888,1,0,0,4,1900,750,1942,1982,2,9, 98001,40,569
591000.0,3,2,1680,2400,1,0,0,5,870,810,1922,1956,2,1, 98122,34,570
700000.0,3,2,2030,8398,2,0,0,4,2030,750,1975,2001,508,3, 98008,26,571
475000.0,4,2,3740,8700,1,0,0,3,2260,1480,2004,2003,509,18, 98058,-1,572
575000.0,3,2,1580,11750,1,0,0,4,1180,400,1951,1999,510,1, 98118,48,573
771000.0,3,2,1780,6120,1,0,0,4,1390,390,1927,2001,511,1, 98122,74,574
155000.0,2,1,910,6232,1,0,0,3,910,750,1943,2002,512,1, 98118,59,575
550000.0,7,4,3440,8100,2,0,0,3,3440,750,1970,2014,513,1, 98103,44,576
645000.0,3,2,1740,13750,2,0,0,4,1740,750,1975,2001,514,3, 98008,26,577
464000.0,5,2,3400,8970,1,0,0,4,1700,1700,1959,2001,515,0, 98133,42,578
1050000.0,4,3,4400,16625,2,0,0,3,4400,750,2003,2001,516,8, 98075,-2,579
350000.0,3,2,2010,14298,2,0,0,3,2010,750,1977,2004,517,34, 98070,27,580
591000.0,4,2,2710,38180,2,0,0,4,2710,750,1977,2001,518,15, 98077,24,581
2555000.0,4,2,5300,26211,2,1,2,2,4570,730,1923,2001,519,1, 98105,78,582
717000.0,3,2,1310,3880,1,0,0,3,1090,220,1956,2001,520,1, 98117,45,583
225000.0,4,2,1950,12559,1,0,0,3,1950,750,1939,1969,2,36, 98188,30,584
225000.0,3,1,1040,6535,1,0,0,3,1040,750,1947,2012,521,1, 98168,65,585
345000.0,3,2,1090,7200,1,0,0,3,1090,750,1968,1997,522,13, 98034,29,586
230000.0,2,1,650,5360,1,0,0,4,650,750,1931,2001,523,1, 98133,70,587
385000.0,3,2,1480,6600,1,0,2,3,740,740,1943,2002,524,1, 98146,59,588
90000.0,2,1,790,2640,1,0,0,3,790,750,1973,2013,525,13, 98034,40,589
860000.0,4,2,3560,11119,1,0,2,3,2290,1270,1986,2001,526,3, 98004,15,590
675000.0,4,2,3000,5548,2,0,0,3,3000,750,2006,2001,527,26, 98056,-5,591
975000.0,4,2,3490,7494,2,0,3,3,3490,750,2000,2001,528,3, 98006,1,592
780000.0,3,2,2340,10495,1,0,0,4,2340,750,1967,2001,529,27, 98040,34,593
370000.0,3,2,1650,8254,1,0,0,5,1060,590,1951,2001,530,0, 98155,50,594
665000.0,3,2,1940,5820,1,0,0,5,1150,790,1944,2001,531,1, 98107,57,595
675000.0,5,3,3410,9600,1,0,0,4,1870,1540,1968,2001,532,4, 98052,33,596
620000.0,3,1,1710,4050,1,0,0,3,1710,750,1909,2004,2,1, 98103,95,597
1105000.0,4,2,2740,4000,2,0,0,5,1930,810,1905,2001,2,1, 98109,96,598
450000.0,3,3,1250,892,2,0,0,3,1040,210,2010,2001,533,1, 98116,-9,599
450000.0,3,2,2450,42180,1,0,0,4,2450,750,1978,2000,2,23, 98042,22,600
